RaceYear,RaceName,Driver,pit_stops,completed_laps,pit_stop_bucket,Abbreviation,GridPosition,Position,TeamName,Status,places_gained_from_grid,finished_ahead_of_grid
2020,Emilia Romagna Grand Prix,BOT,2,63,2,BOT,1.0,2.0,Mercedes,Finished,-1.0,False
2020,Emilia Romagna Grand Prix,GAS,1,8,1,GAS,4.0,20.0,AlphaTauri,Water pressure,-16.0,False
2020,Emilia Romagna Grand Prix,GIO,1,63,1,GIO,20.0,10.0,Alfa Romeo Racing,Finished,10.0,True
2020,Emilia Romagna Grand Prix,GRO,2,63,2,GRO,16.0,14.0,Haas F1 Team,Finished,2.0,True
2020,Emilia Romagna Grand Prix,HAM,2,63,2,HAM,2.0,1.0,Mercedes,Finished,1.0,True
2020,Emilia Romagna Grand Prix,KVY,2,63,2,KVY,8.0,4.0,AlphaTauri,Finished,4.0,True
2020,Emilia Romagna Grand Prix,LAT,1,63,1,LAT,19.0,11.0,Williams,Finished,8.0,True
2020,Emilia Romagna Grand Prix,LEC,1,63,1,LEC,7.0,5.0,Ferrari,Finished,2.0,True
2020,Emilia Romagna Grand Prix,MAG,2,47,2,MAG,17.0,18.0,Haas F1 Team,Illness,-1.0,False
2020,Emilia Romagna Grand Prix,NOR,2,63,2,NOR,9.0,8.0,McLaren,Finished,1.0,True
2020,Emilia Romagna Grand Prix,OCO,1,28,1,OCO,12.0,19.0,Renault,Gearbox,-7.0,False
2020,Emilia Romagna Grand Prix,PER,2,63,2,PER,11.0,6.0,Racing Point,Finished,5.0,True
2020,Emilia Romagna Grand Prix,RAI,1,63,1,RAI,18.0,9.0,Alfa Romeo Racing,Finished,9.0,True
2020,Emilia Romagna Grand Prix,RIC,1,63,1,RIC,5.0,3.0,Renault,Finished,2.0,True
2020,Emilia Romagna Grand Prix,RUS,1,52,1,RUS,13.0,16.0,Williams,Accident,-3.0,False
2020,Emilia Romagna Grand Prix,SAI,2,63,2,SAI,10.0,7.0,McLaren,Finished,3.0,True
2020,Emilia Romagna Grand Prix,STR,3,63,3,STR,15.0,13.0,Racing Point,Finished,2.0,True
2020,Emilia Romagna Grand Prix,VER,1,51,1,VER,3.0,17.0,Red Bull Racing,Puncture,-14.0,False
2020,Emilia Romagna Grand Prix,VET,2,63,2,VET,14.0,12.0,Ferrari,Finished,2.0,True
2020,Hungarian Grand Prix,ALB,2,70,2,ALB,13.0,5.0,Red Bull Racing,Finished,8.0,True
2020,Hungarian Grand Prix,BOT,3,70,3,BOT,2.0,3.0,Mercedes,Finished,-1.0,False
2020,Hungarian Grand Prix,GAS,2,15,2,GAS,10.0,20.0,AlphaTauri,Engine,-10.0,False
2020,Hungarian Grand Prix,GIO,3,69,3,GIO,19.0,17.0,Alfa Romeo Racing,+1 Lap,2.0,True
2020,Hungarian Grand Prix,HAM,3,70,3,HAM,1.0,1.0,Mercedes,Finished,0.0,False
2020,Hungarian Grand Prix,KVY,2,69,2,KVY,17.0,12.0,AlphaTauri,+1 Lap,5.0,True
2020,Hungarian Grand Prix,LAT,5,65,4+,LAT,15.0,19.0,Williams,+5 Laps,-4.0,False
2020,Hungarian Grand Prix,LEC,2,69,2,LEC,6.0,11.0,Ferrari,+1 Lap,-5.0,False
2020,Hungarian Grand Prix,NOR,2,69,2,NOR,8.0,13.0,McLaren,+1 Lap,-5.0,False
2020,Hungarian Grand Prix,OCO,2,69,2,OCO,14.0,14.0,Renault,+1 Lap,0.0,False
2020,Hungarian Grand Prix,PER,2,69,2,PER,4.0,7.0,Racing Point,+1 Lap,-3.0,False
2020,Hungarian Grand Prix,RAI,2,69,2,RAI,20.0,15.0,Alfa Romeo Racing,+1 Lap,5.0,True
2020,Hungarian Grand Prix,RIC,2,69,2,RIC,11.0,8.0,Renault,+1 Lap,3.0,True
2020,Hungarian Grand Prix,RUS,3,69,3,RUS,12.0,18.0,Williams,+1 Lap,-6.0,False
2020,Hungarian Grand Prix,SAI,2,69,2,SAI,9.0,9.0,McLaren,+1 Lap,0.0,False
2020,Hungarian Grand Prix,STR,3,70,3,STR,3.0,4.0,Racing Point,Finished,-1.0,False
2020,Hungarian Grand Prix,VER,2,70,2,VER,7.0,2.0,Red Bull Racing,Finished,5.0,True
