RaceYear,RaceName,Driver,pit_stops,completed_laps,pit_stop_bucket
2019,Chinese Grand Prix,GRO,2,55,2
2019,Chinese Grand Prix,HAM,2,56,2
2019,Chinese Grand Prix,HUL,2,16,2
2019,Chinese Grand Prix,KUB,1,54,1
2019,Chinese Grand Prix,KVY,4,41,4+
2019,Chinese Grand Prix,LEC,2,56,2
2019,Chinese Grand Prix,MAG,2,55,2
2019,Chinese Grand Prix,NOR,4,50,4+
2019,Chinese Grand Prix,PER,1,55,1
2019,Chinese Grand Prix,RAI,1,55,1
2019,Chinese Grand Prix,RIC,1,55,1
2019,Chinese Grand Prix,RUS,2,54,2
2019,Chinese Grand Prix,SAI,2,55,2
2019,Chinese Grand Prix,STR,2,55,2
2019,Chinese Grand Prix,VER,2,56,2
2019,Chinese Grand Prix,VET,2,56,2
2019,French Grand Prix,ALB,1,52,1
2019,French Grand Prix,BOT,1,53,1
2019,French Grand Prix,GAS,1,52,1
2019,French Grand Prix,GIO,2,52,2
2019,French Grand Prix,GRO,2,45,2
2019,French Grand Prix,HAM,1,53,1
2019,French Grand Prix,HUL,1,52,1
2019,French Grand Prix,KUB,1,51,1
2019,French Grand Prix,KVY,1,52,1
2019,French Grand Prix,LEC,1,53,1
2019,French Grand Prix,MAG,1,52,1
2019,French Grand Prix,NOR,1,52,1
2019,French Grand Prix,PER,1,52,1
2019,French Grand Prix,RAI,1,52,1
2019,French Grand Prix,RIC,1,52,1
2019,French Grand Prix,RUS,2,51,2
2019,French Grand Prix,SAI,1,53,1
2019,French Grand Prix,STR,1,52,1
2019,French Grand Prix,VER,1,53,1
2019,French Grand Prix,VET,2,53,2
2019,German Grand Prix,ALB,4,64,4+
2019,German Grand Prix,BOT,4,57,4+
2019,German Grand Prix,GAS,4,62,4+
2019,German Grand Prix,GIO,4,64,4+
2019,German Grand Prix,GRO,5,64,4+
2019,German Grand Prix,HAM,6,64,4+
2019,German Grand Prix,HUL,3,40,3
2019,German Grand Prix,KUB,5,64,4+
2019,German Grand Prix,KVY,4,64,4+
2019,German Grand Prix,LEC,3,27,3
2019,German Grand Prix,MAG,6,64,4+
2019,German Grand Prix,NOR,2,25,2
2019,German Grand Prix,PER,0,2,0
2019,German Grand Prix,RAI,4,64,4+
2019,German Grand Prix,RIC,1,14,1
2019,German Grand Prix,RUS,5,64,4+
2019,German Grand Prix,SAI,3,64,3
2019,German Grand Prix,STR,5,64,4+
2019,German Grand Prix,VER,5,64,4+
2019,German Grand Prix,VET,5,64,4+
2019,Hungarian Grand Prix,ALB,1,69,1
2019,Hungarian Grand Prix,BOT,2,69,2
2019,Hungarian Grand Prix,GAS,1,69,1
2019,Hungarian Grand Prix,GIO,1,68,1
2019,Hungarian Grand Prix,GRO,2,49,2
2019,Hungarian Grand Prix,HAM,2,70,2
2019,Hungarian Grand Prix,HUL,1,69,1
2019,Hungarian Grand Prix,KUB,1,67,1
2019,Hungarian Grand Prix,KVY,1,68,1
2019,Hungarian Grand Prix,LEC,1,70,1
2019,Hungarian Grand Prix,MAG,1,69,1
2019,Hungarian Grand Prix,NOR,1,69,1
2019,Hungarian Grand Prix,PER,1,69,1
2019,Hungarian Grand Prix,RAI,1,69,1
2019,Hungarian Grand Prix,RIC,1,69,1
2019,Hungarian Grand Prix,RUS,1,68,1
2019,Hungarian Grand Prix,SAI,1,69,1
2019,Hungarian Grand Prix,STR,2,68,2
2019,Hungarian Grand Prix,VER,2,70,2
2019,Hungarian Grand Prix,VET,1,70,1
2019,Italian Grand Prix,ALB,1,53,1
2019,Italian Grand Prix,BOT,1,53,1
2019,Italian Grand Prix,GAS,1,52,1
2019,Italian Grand Prix,GIO,1,52,1
2019,Italian Grand Prix,GRO,2,52,2
2019,Italian Grand Prix,HAM,2,53,2
2019,Italian Grand Prix,HUL,1,53,1
2019,Italian Grand Prix,KUB,2,51,2
2019,Italian Grand Prix,KVY,1,30,1
2019,Italian Grand Prix,LEC,1,53,1
2019,Italian Grand Prix,MAG,3,43,3
2019,Italian Grand Prix,NOR,1,52,1
2019,Italian Grand Prix,PER,1,53,1
2019,Italian Grand Prix,RAI,2,52,2
2019,Italian Grand Prix,RIC,1,53,1
2019,Italian Grand Prix,RUS,1,52,1
2019,Italian Grand Prix,SAI,1,27,1
2019,Italian Grand Prix,STR,2,52,2
2019,Italian Grand Prix,VER,2,53,2
2019,Italian Grand Prix,VET,3,52,3
2019,Japanese Grand Prix,ALB,2,53,2
2019,Japanese Grand Prix,BOT,2,53,2
2019,Japanese Grand Prix,GAS,1,52,1
2019,Japanese Grand Prix,GIO,2,52,2
2019,Japanese Grand Prix,GRO,1,52,1
2019,Japanese Grand Prix,HAM,2,53,2
2019,Japanese Grand Prix,HUL,1,52,1
2019,Japanese Grand Prix,KUB,2,51,2
2019,Japanese Grand Prix,KVY,1,52,1
2019,Japanese Grand Prix,LEC,3,52,3
2019,Japanese Grand Prix,MAG,2,52,2
2019,Japanese Grand Prix,NOR,2,52,2
2019,Japanese Grand Prix,PER,2,52,2
2019,Japanese Grand Prix,RAI,2,52,2
2019,Japanese Grand Prix,RIC,1,52,1
2019,Japanese Grand Prix,RUS,1,51,1
2019,Japanese Grand Prix,SAI,1,53,1
2019,Japanese Grand Prix,STR,1,52,1
2019,Japanese Grand Prix,VER,1,14,1
2019,Japanese Grand Prix,VET,2,53,2
2019,Mexican Grand Prix,ALB,2,71,2
2019,Mexican Grand Prix,BOT,1,71,1
2019,Mexican Grand Prix,GAS,2,70,2
2019,Mexican Grand Prix,GIO,1,70,1
2019,Mexican Grand Prix,GRO,1,69,1
2019,Mexican Grand Prix,HAM,1,71,1
2019,Mexican Grand Prix,HUL,1,70,1
2019,Mexican Grand Prix,KUB,2,69,2
2019,Mexican Grand Prix,KVY,2,70,2
2019,Mexican Grand Prix,LEC,2,71,2
2019,Mexican Grand Prix,MAG,1,69,1
2019,Mexican Grand Prix,NOR,2,48,2
2019,Mexican Grand Prix,PER,1,71,1
2019,Mexican Grand Prix,RAI,3,58,3
2019,Mexican Grand Prix,RIC,1,71,1
2019,Mexican Grand Prix,RUS,1,69,1
2019,Mexican Grand Prix,SAI,2,70,2
2019,Mexican Grand Prix,STR,1,70,1
2019,Mexican Grand Prix,VER,1,71,1
2019,Mexican Grand Prix,VET,1,71,1
2019,Monaco Grand Prix,ALB,1,78,1
2019,Monaco Grand Prix,BOT,2,78,2
2019,Monaco Grand Prix,GAS,2,78,2
2019,Monaco Grand Prix,GIO,1,76,1
2019,Monaco Grand Prix,GRO,1,78,1
2019,Monaco Grand Prix,HAM,1,78,1
2019,Monaco Grand Prix,HUL,1,77,1
2019,Monaco Grand Prix,KUB,1,77,1
2019,Monaco Grand Prix,KVY,1,78,1
2019,Monaco Grand Prix,LEC,3,17,3
2019,Monaco Grand Prix,MAG,1,77,1
2019,Monaco Grand Prix,NOR,1,78,1
2019,Monaco Grand Prix,PER,1,77,1
2019,Monaco Grand Prix,RAI,1,77,1
2019,Monaco Grand Prix,RIC,1,78,1
2019,Monaco Grand Prix,RUS,1,77,1
2019,Monaco Grand Prix,SAI,1,78,1
2019,Monaco Grand Prix,STR,1,77,1
2019,Monaco Grand Prix,VER,1,78,1
2019,Monaco Grand Prix,VET,1,78,1
2019,Russian Grand Prix,ALB,1,53,1
2019,Russian Grand Prix,BOT,1,53,1
2019,Russian Grand Prix,GAS,1,53,1
2019,Russian Grand Prix,GIO,2,53,2
2019,Russian Grand Prix,GRO,0,1,0
2019,Russian Grand Prix,HAM,1,53,1
2019,Russian Grand Prix,HUL,2,53,2
2019,Russian Grand Prix,KUB,3,28,3
2019,Russian Grand Prix,KVY,2,53,2
2019,Russian Grand Prix,LEC,2,53,2
2019,Russian Grand Prix,MAG,1,53,1
2019,Russian Grand Prix,NOR,1,53,1
2019,Russian Grand Prix,PER,1,53,1
2019,Russian Grand Prix,RAI,2,53,2
2019,Russian Grand Prix,RIC,2,24,2
2019,Russian Grand Prix,RUS,1,27,1
2019,Russian Grand Prix,SAI,1,53,1
2019,Russian Grand Prix,STR,1,53,1
2019,Russian Grand Prix,VER,1,53,1
2019,Russian Grand Prix,VET,1,26,1
2019,Singapore Grand Prix,ALB,1,61,1
2019,Singapore Grand Prix,BOT,1,61,1
2019,Singapore Grand Prix,GAS,1,61,1
2019,Singapore Grand Prix,GIO,2,61,2
2019,Singapore Grand Prix,GRO,2,61,2
2019,Singapore Grand Prix,HAM,1,61,1
2019,Singapore Grand Prix,HUL,2,61,2
2019,Singapore Grand Prix,KUB,2,61,2
2019,Singapore Grand Prix,KVY,2,61,2
2019,Singapore Grand Prix,LEC,1,61,1
2019,Singapore Grand Prix,MAG,2,61,2
2019,Singapore Grand Prix,NOR,1,61,1
2019,Singapore Grand Prix,PER,1,43,1
2019,Singapore Grand Prix,RAI,1,50,1
2019,Singapore Grand Prix,RIC,1,61,1
2019,Singapore Grand Prix,RUS,1,35,1
2019,Singapore Grand Prix,SAI,2,61,2
2019,Singapore Grand Prix,STR,3,61,3
2019,Singapore Grand Prix,VER,1,61,1
2019,Singapore Grand Prix,VET,1,61,1
2019,Spanish Grand Prix,ALB,2,66,2
2019,Spanish Grand Prix,BOT,2,66,2
2019,Spanish Grand Prix,GAS,2,66,2
2019,Spanish Grand Prix,GIO,2,66,2
2019,Spanish Grand Prix,GRO,2,66,2
2019,Spanish Grand Prix,HAM,2,66,2
2019,Spanish Grand Prix,HUL,1,66,1
2019,Spanish Grand Prix,KUB,2,65,2
2019,Spanish Grand Prix,KVY,2,66,2
2019,Spanish Grand Prix,LEC,2,66,2
2019,Spanish Grand Prix,MAG,2,66,2
2019,Spanish Grand Prix,NOR,1,45,1
2019,Spanish Grand Prix,PER,2,66,2
2019,Spanish Grand Prix,RAI,2,66,2
2019,Spanish Grand Prix,RIC,2,66,2
2019,Spanish Grand Prix,RUS,2,65,2
2019,Spanish Grand Prix,SAI,2,66,2
2019,Spanish Grand Prix,STR,1,45,1
2019,Spanish Grand Prix,VER,2,66,2
2019,Spanish Grand Prix,VET,2,66,2
2019,United States Grand Prix,ALB,3,56,3
2019,United States Grand Prix,BOT,2,56,2
2019,United States Grand Prix,GAS,3,54,3
2019,United States Grand Prix,GIO,2,55,2
2019,United States Grand Prix,GRO,1,55,1
2019,United States Grand Prix,HAM,1,56,1
2019,United States Grand Prix,HUL,2,55,2
2019,United States Grand Prix,KUB,2,31,2
2019,United States Grand Prix,KVY,2,55,2
2019,United States Grand Prix,LEC,2,56,2
2019,United States Grand Prix,MAG,2,53,2
2019,United States Grand Prix,NOR,2,56,2
2019,United States Grand Prix,PER,1,55,1
2019,United States Grand Prix,RAI,2,55,2
2019,United States Grand Prix,RIC,1,56,1
2019,United States Grand Prix,RUS,2,54,2
2019,United States Grand Prix,SAI,1,55,1
2019,United States Grand Prix,STR,2,55,2
2019,United States Grand Prix,VER,2,56,2
2019,United States Grand Prix,VET,1,8,1
2020,70th Anniversary Grand Prix,ALB,2,52,2
2020,70th Anniversary Grand Prix,BOT,2,52,2
2020,70th Anniversary Grand Prix,GAS,2,52,2
2020,70th Anniversary Grand Prix,GIO,2,51,2
2020,70th Anniversary Grand Prix,GRO,2,51,2
2020,70th Anniversary Grand Prix,HAM,2,52,2
2020,70th Anniversary Grand Prix,HUL,3,52,3
2020,70th Anniversary Grand Prix,KVY,2,52,2
2020,70th Anniversary Grand Prix,LAT,3,51,3
2020,70th Anniversary Grand Prix,LEC,1,52,1
2020,70th Anniversary Grand Prix,MAG,3,43,3
2020,70th Anniversary Grand Prix,NOR,2,52,2
2020,70th Anniversary Grand Prix,OCO,1,52,1
2020,70th Anniversary Grand Prix,RAI,1,51,1
2020,70th Anniversary Grand Prix,RIC,3,51,3
2020,70th Anniversary Grand Prix,RUS,3,51,3
2020,70th Anniversary Grand Prix,SAI,2,52,2
2020,70th Anniversary Grand Prix,STR,2,52,2
2020,70th Anniversary Grand Prix,VER,2,52,2
2020,70th Anniversary Grand Prix,VET,2,52,2
2020,Abu Dhabi Grand Prix,ALB,1,55,1
2020,Abu Dhabi Grand Prix,BOT,1,55,1
2020,Abu Dhabi Grand Prix,FIT,3,53,3
2020,Abu Dhabi Grand Prix,GAS,1,55,1
2020,Abu Dhabi Grand Prix,GIO,1,54,1
2020,Abu Dhabi Grand Prix,HAM,1,55,1
2020,Abu Dhabi Grand Prix,KVY,1,54,1
2020,Abu Dhabi Grand Prix,LAT,2,54,2
2020,Abu Dhabi Grand Prix,LEC,1,54,1
2020,Abu Dhabi Grand Prix,MAG,2,54,2
2020,Abu Dhabi Grand Prix,NOR,1,55,1
2020,Abu Dhabi Grand Prix,OCO,1,55,1
2020,Abu Dhabi Grand Prix,PER,0,9,0
2020,Abu Dhabi Grand Prix,RAI,1,54,1
2020,Abu Dhabi Grand Prix,RIC,1,55,1
2020,Abu Dhabi Grand Prix,RUS,1,54,1
2020,Abu Dhabi Grand Prix,SAI,1,55,1
2020,Abu Dhabi Grand Prix,STR,1,55,1
2020,Abu Dhabi Grand Prix,VER,1,55,1
2020,Abu Dhabi Grand Prix,VET,1,54,1
2020,Austrian Grand Prix,ALB,3,63,3
2020,Austrian Grand Prix,BOT,2,68,2
2020,Austrian Grand Prix,GAS,2,67,2
2020,Austrian Grand Prix,GIO,3,67,3
2020,Austrian Grand Prix,GRO,2,44,2
2020,Austrian Grand Prix,HAM,2,67,2
2020,Austrian Grand Prix,KVY,3,65,3
2020,Austrian Grand Prix,LAT,3,67,3
2020,Austrian Grand Prix,LEC,3,67,3
2020,Austrian Grand Prix,MAG,0,20,0
2020,Austrian Grand Prix,NOR,3,67,3
2020,Austrian Grand Prix,OCO,2,67,2
2020,Austrian Grand Prix,PER,2,67,2
2020,Austrian Grand Prix,RAI,2,49,2
2020,Austrian Grand Prix,RIC,1,12,1
2020,Austrian Grand Prix,RUS,1,45,1
2020,Austrian Grand Prix,SAI,3,67,3
2020,Austrian Grand Prix,STR,1,15,1
2020,Austrian Grand Prix,VER,1,10,1
2020,Austrian Grand Prix,VET,3,67,3
2020,Bahrain Grand Prix,ALB,3,57,3
2020,Bahrain Grand Prix,BOT,4,57,4+
2020,Bahrain Grand Prix,GAS,2,57,2
2020,Bahrain Grand Prix,GIO,3,56,3
2020,Bahrain Grand Prix,GRO,0,1,0
2020,Bahrain Grand Prix,HAM,3,57,3
2020,Bahrain Grand Prix,KVY,3,56,3
2020,Bahrain Grand Prix,LAT,3,56,3
2020,Bahrain Grand Prix,LEC,3,56,3
2020,Bahrain Grand Prix,MAG,4,56,4+
2020,Bahrain Grand Prix,NOR,3,57,3
2020,Bahrain Grand Prix,OCO,3,57,3
2020,Bahrain Grand Prix,PER,3,54,3
2020,Bahrain Grand Prix,RAI,3,56,3
2020,Bahrain Grand Prix,RIC,3,57,3
2020,Bahrain Grand Prix,RUS,3,56,3
2020,Bahrain Grand Prix,SAI,3,57,3
2020,Bahrain Grand Prix,STR,1,3,1
2020,Bahrain Grand Prix,VER,4,57,4+
2020,Bahrain Grand Prix,VET,3,56,3
2020,Belgian Grand Prix,ALB,1,44,1
2020,Belgian Grand Prix,BOT,1,44,1
2020,Belgian Grand Prix,GAS,1,44,1
2020,Belgian Grand Prix,GIO,0,10,0
2020,Belgian Grand Prix,GRO,1,44,1
2020,Belgian Grand Prix,HAM,1,44,1
2020,Belgian Grand Prix,KVY,1,44,1
2020,Belgian Grand Prix,LAT,2,44,2
2020,Belgian Grand Prix,LEC,2,44,2
2020,Belgian Grand Prix,MAG,2,44,2
2020,Belgian Grand Prix,NOR,1,44,1
2020,Belgian Grand Prix,OCO,1,44,1
2020,Belgian Grand Prix,PER,1,44,1
2020,Belgian Grand Prix,RAI,1,44,1
2020,Belgian Grand Prix,RIC,1,44,1
2020,Belgian Grand Prix,RUS,0,10,0
2020,Belgian Grand Prix,STR,1,44,1
2020,Belgian Grand Prix,VER,1,44,1
2020,Belgian Grand Prix,VET,1,44,1
2020,British Grand Prix,ALB,2,52,2
2020,British Grand Prix,BOT,2,52,2
2020,British Grand Prix,GAS,1,52,1
2020,British Grand Prix,GIO,1,52,1
2020,British Grand Prix,GRO,1,52,1
2020,British Grand Prix,HAM,1,52,1
2020,British Grand Prix,KVY,0,12,0
2020,British Grand Prix,LAT,1,52,1
2020,British Grand Prix,LEC,1,52,1
2020,British Grand Prix,MAG,0,2,0
2020,British Grand Prix,NOR,1,52,1
2020,British Grand Prix,OCO,1,52,1
2020,British Grand Prix,RAI,2,51,2
2020,British Grand Prix,RIC,1,52,1
2020,British Grand Prix,RUS,1,52,1
2020,British Grand Prix,SAI,2,52,2
2020,British Grand Prix,STR,1,52,1
2020,British Grand Prix,VER,2,52,2
2020,British Grand Prix,VET,1,52,1
2020,Eifel Grand Prix,ALB,2,23,2
2020,Eifel Grand Prix,BOT,2,18,2
2020,Eifel Grand Prix,GAS,2,60,2
2020,Eifel Grand Prix,GIO,2,60,2
2020,Eifel Grand Prix,GRO,1,60,1
2020,Eifel Grand Prix,HAM,2,60,2
2020,Eifel Grand Prix,HUL,2,60,2
2020,Eifel Grand Prix,KVY,2,60,2
2020,Eifel Grand Prix,LAT,2,60,2
2020,Eifel Grand Prix,LEC,2,60,2
2020,Eifel Grand Prix,MAG,2,60,2
2020,Eifel Grand Prix,NOR,1,43,1
2020,Eifel Grand Prix,OCO,1,22,1
2020,Eifel Grand Prix,PER,2,60,2
2020,Eifel Grand Prix,RAI,2,60,2
2020,Eifel Grand Prix,RIC,2,60,2
2020,Eifel Grand Prix,RUS,1,13,1
2020,Eifel Grand Prix,SAI,2,60,2
2020,Eifel Grand Prix,VER,2,60,2
2020,Eifel Grand Prix,VET,2,60,2
2020,Emilia Romagna Grand Prix,ALB,2,63,2
2020,Emilia Romagna Grand Prix,BOT,2,63,2
2020,Emilia Romagna Grand Prix,GAS,1,8,1
2020,Emilia Romagna Grand Prix,GIO,1,63,1
2020,Emilia Romagna Grand Prix,GRO,2,63,2
2020,Emilia Romagna Grand Prix,HAM,2,63,2
2020,Emilia Romagna Grand Prix,KVY,2,63,2
2020,Emilia Romagna Grand Prix,LAT,1,63,1
2020,Emilia Romagna Grand Prix,LEC,1,63,1
2020,Emilia Romagna Grand Prix,MAG,2,47,2
2020,Emilia Romagna Grand Prix,NOR,2,63,2
2020,Emilia Romagna Grand Prix,OCO,1,28,1
2020,Emilia Romagna Grand Prix,PER,2,63,2
2020,Emilia Romagna Grand Prix,RAI,1,63,1
2020,Emilia Romagna Grand Prix,RIC,1,63,1
2020,Emilia Romagna Grand Prix,RUS,1,52,1
2020,Emilia Romagna Grand Prix,SAI,2,63,2
2020,Emilia Romagna Grand Prix,STR,3,63,3
2020,Emilia Romagna Grand Prix,VER,1,51,1
2020,Emilia Romagna Grand Prix,VET,2,63,2
2020,Hungarian Grand Prix,ALB,2,70,2
2020,Hungarian Grand Prix,BOT,3,70,3
2020,Hungarian Grand Prix,GAS,2,15,2
2020,Hungarian Grand Prix,GIO,3,69,3
2020,Hungarian Grand Prix,GRO,1,69,1
2020,Hungarian Grand Prix,HAM,3,70,3
2020,Hungarian Grand Prix,KVY,2,69,2
2020,Hungarian Grand Prix,LAT,5,65,4+
2020,Hungarian Grand Prix,LEC,2,69,2
2020,Hungarian Grand Prix,MAG,1,69,1
2020,Hungarian Grand Prix,NOR,2,69,2
2020,Hungarian Grand Prix,OCO,2,69,2
2020,Hungarian Grand Prix,PER,2,69,2
2020,Hungarian Grand Prix,RAI,2,69,2
2020,Hungarian Grand Prix,RIC,2,69,2
2020,Hungarian Grand Prix,RUS,3,69,3
2020,Hungarian Grand Prix,SAI,2,69,2
2020,Hungarian Grand Prix,STR,3,70,3
2020,Hungarian Grand Prix,VER,2,70,2
2020,Hungarian Grand Prix,VET,2,69,2
2020,Italian Grand Prix,ALB,2,53,2
2020,Italian Grand Prix,BOT,2,53,2
2020,Italian Grand Prix,GAS,2,53,2
2020,Italian Grand Prix,GIO,3,53,3
2020,Italian Grand Prix,GRO,2,53,2
2020,Italian Grand Prix,HAM,3,53,3
2020,Italian Grand Prix,KVY,2,53,2
2020,Italian Grand Prix,LAT,2,53,2
2020,Italian Grand Prix,LEC,2,24,2
2020,Italian Grand Prix,MAG,2,18,2
2020,Italian Grand Prix,NOR,2,53,2
2020,Italian Grand Prix,OCO,2,53,2
2020,Italian Grand Prix,PER,2,53,2
2020,Italian Grand Prix,RAI,2,53,2
2020,Italian Grand Prix,RIC,2,53,2
2020,Italian Grand Prix,RUS,2,53,2
2020,Italian Grand Prix,SAI,2,53,2
2020,Italian Grand Prix,STR,1,53,1
2020,Italian Grand Prix,VER,3,30,3
2020,Italian Grand Prix,VET,1,6,1
2020,Portuguese Grand Prix,ALB,2,65,2
2020,Portuguese Grand Prix,BOT,1,66,1
2020,Portuguese Grand Prix,GAS,1,65,1
2020,Portuguese Grand Prix,GIO,1,65,1
2020,Portuguese Grand Prix,GRO,1,65,1
2020,Portuguese Grand Prix,HAM,1,66,1
2020,Portuguese Grand Prix,KVY,2,64,2
2020,Portuguese Grand Prix,LAT,1,64,1
2020,Portuguese Grand Prix,LEC,1,66,1
2020,Portuguese Grand Prix,MAG,1,65,1
2020,Portuguese Grand Prix,NOR,2,65,2
2020,Portuguese Grand Prix,OCO,1,65,1
2020,Portuguese Grand Prix,PER,2,65,2
2020,Portuguese Grand Prix,RAI,1,65,1
2020,Portuguese Grand Prix,RIC,1,65,1
2020,Portuguese Grand Prix,RUS,1,65,1
2020,Portuguese Grand Prix,SAI,1,65,1
2020,Portuguese Grand Prix,STR,3,51,3
2020,Portuguese Grand Prix,VER,1,66,1
2020,Portuguese Grand Prix,VET,1,65,1
2020,Russian Grand Prix,ALB,2,53,2
2020,Russian Grand Prix,BOT,1,53,1
2020,Russian Grand Prix,GAS,2,53,2
2020,Russian Grand Prix,GIO,1,52,1
2020,Russian Grand Prix,GRO,2,52,2
2020,Russian Grand Prix,HAM,1,53,1
2020,Russian Grand Prix,KVY,1,53,1
2020,Russian Grand Prix,LAT,1,52,1
2020,Russian Grand Prix,LEC,1,53,1
2020,Russian Grand Prix,MAG,1,52,1
2020,Russian Grand Prix,NOR,2,52,2
2020,Russian Grand Prix,OCO,1,53,1
2020,Russian Grand Prix,PER,1,53,1
2020,Russian Grand Prix,RAI,1,52,1
2020,Russian Grand Prix,RIC,1,53,1
2020,Russian Grand Prix,RUS,3,52,3
2020,Russian Grand Prix,SAI,0,1,0
2020,Russian Grand Prix,STR,0,1,0
2020,Russian Grand Prix,VER,1,53,1
2020,Russian Grand Prix,VET,1,52,1
2020,Sakhir Grand Prix,AIT,3,87,3
2020,Sakhir Grand Prix,ALB,2,87,2
2020,Sakhir Grand Prix,BOT,2,87,2
2020,Sakhir Grand Prix,FIT,3,87,3
2020,Sakhir Grand Prix,GAS,2,87,2
2020,Sakhir Grand Prix,GIO,2,87,2
2020,Sakhir Grand Prix,KVY,2,87,2
2020,Sakhir Grand Prix,LAT,1,53,1
2020,Sakhir Grand Prix,LEC,0,1,0
2020,Sakhir Grand Prix,MAG,2,87,2
2020,Sakhir Grand Prix,NOR,2,87,2
2020,Sakhir Grand Prix,OCO,1,87,1
2020,Sakhir Grand Prix,PER,2,87,2
2020,Sakhir Grand Prix,RAI,3,87,3
2020,Sakhir Grand Prix,RIC,2,87,2
2020,Sakhir Grand Prix,RUS,4,87,4+
2020,Sakhir Grand Prix,SAI,2,87,2
2020,Sakhir Grand Prix,STR,1,87,1
2020,Sakhir Grand Prix,VER,0,1,0
2020,Sakhir Grand Prix,VET,3,87,3
2020,Spanish Grand Prix,ALB,2,65,2
2020,Spanish Grand Prix,BOT,3,66,3
2020,Spanish Grand Prix,GAS,2,65,2
2020,Spanish Grand Prix,GIO,2,65,2
2020,Spanish Grand Prix,GRO,2,64,2
2020,Spanish Grand Prix,HAM,2,66,2
2020,Spanish Grand Prix,KVY,2,65,2
2020,Spanish Grand Prix,LAT,2,64,2
2020,Spanish Grand Prix,LEC,2,38,2
2020,Spanish Grand Prix,MAG,1,65,1
2020,Spanish Grand Prix,NOR,2,65,2
2020,Spanish Grand Prix,OCO,1,65,1
2020,Spanish Grand Prix,PER,1,65,1
2020,Spanish Grand Prix,RAI,2,65,2
2020,Spanish Grand Prix,RIC,1,65,1
2020,Spanish Grand Prix,RUS,2,65,2
2020,Spanish Grand Prix,SAI,2,65,2
2020,Spanish Grand Prix,STR,2,65,2
2020,Spanish Grand Prix,VER,2,66,2
2020,Spanish Grand Prix,VET,1,65,1
2020,Styrian Grand Prix,ALB,1,71,1
2020,Styrian Grand Prix,BOT,1,71,1
2020,Styrian Grand Prix,GAS,2,70,2
2020,Styrian Grand Prix,GIO,1,70,1
2020,Styrian Grand Prix,GRO,1,70,1
2020,Styrian Grand Prix,HAM,1,71,1
2020,Styrian Grand Prix,KVY,1,70,1
2020,Styrian Grand Prix,LAT,1,69,1
2020,Styrian Grand Prix,LEC,2,4,2
2020,Styrian Grand Prix,MAG,1,70,1
2020,Styrian Grand Prix,NOR,1,71,1
2020,Styrian Grand Prix,OCO,1,25,1
2020,Styrian Grand Prix,PER,1,71,1
2020,Styrian Grand Prix,RAI,1,70,1
2020,Styrian Grand Prix,RIC,1,71,1
2020,Styrian Grand Prix,RUS,1,69,1
2020,Styrian Grand Prix,SAI,2,70,2
2020,Styrian Grand Prix,STR,1,71,1
2020,Styrian Grand Prix,VER,2,71,2
2020,Styrian Grand Prix,VET,1,1,1
2020,Turkish Grand Prix,ALB,2,58,2
2020,Turkish Grand Prix,BOT,2,57,2
2020,Turkish Grand Prix,GAS,2,57,2
2020,Turkish Grand Prix,GIO,1,12,1
2020,Turkish Grand Prix,GRO,3,49,3
2020,Turkish Grand Prix,HAM,1,58,1
2020,Turkish Grand Prix,KVY,1,57,1
2020,Turkish Grand Prix,LAT,3,39,3
2020,Turkish Grand Prix,LEC,2,58,2
2020,Turkish Grand Prix,MAG,3,55,3
2020,Turkish Grand Prix,NOR,2,58,2
2020,Turkish Grand Prix,OCO,2,57,2
2020,Turkish Grand Prix,PER,1,58,1
2020,Turkish Grand Prix,RAI,3,57,3
2020,Turkish Grand Prix,RIC,2,58,2
2020,Turkish Grand Prix,RUS,2,57,2
2020,Turkish Grand Prix,SAI,2,58,2
2020,Turkish Grand Prix,STR,2,58,2
2020,Turkish Grand Prix,VER,3,58,3
2020,Turkish Grand Prix,VET,2,58,2
2020,Tuscan Grand Prix,ALB,5,59,4+
2020,Tuscan Grand Prix,BOT,5,59,4+
2020,Tuscan Grand Prix,GAS,0,1,0
2020,Tuscan Grand Prix,GIO,0,6,0
2020,Tuscan Grand Prix,GRO,5,59,4+
2020,Tuscan Grand Prix,HAM,5,59,4+
2020,Tuscan Grand Prix,KVY,5,59,4+
2020,Tuscan Grand Prix,LAT,0,7,0
2020,Tuscan Grand Prix,LEC,5,59,4+
2020,Tuscan Grand Prix,MAG,0,6,0
2020,Tuscan Grand Prix,NOR,5,59,4+
2020,Tuscan Grand Prix,OCO,2,8,2
2020,Tuscan Grand Prix,PER,5,59,4+
2020,Tuscan Grand Prix,RAI,6,59,4+
2020,Tuscan Grand Prix,RIC,5,59,4+
2020,Tuscan Grand Prix,RUS,5,59,4+
2020,Tuscan Grand Prix,SAI,0,6,0
2020,Tuscan Grand Prix,STR,3,43,3
2020,Tuscan Grand Prix,VER,0,1,0
2020,Tuscan Grand Prix,VET,6,59,4+
2021,Abu Dhabi Grand Prix,ALO,1,58,1
2021,Abu Dhabi Grand Prix,BOT,1,58,1
2021,Abu Dhabi Grand Prix,GAS,2,58,2
2021,Abu Dhabi Grand Prix,GIO,1,34,1
2021,Abu Dhabi Grand Prix,HAM,1,58,1
2021,Abu Dhabi Grand Prix,LAT,1,51,1
2021,Abu Dhabi Grand Prix,LEC,2,58,2
2021,Abu Dhabi Grand Prix,MSC,2,57,2
