RaceYear,RaceName,Driver,Stint,Compound,degradation_slope_seconds_per_lap,intercept,n_laps,min_tyre_life,max_tyre_life
2019,Mexican Grand Prix,KVY,2,HARD,-0.025873350439882717,1.187377382697951,32,2.0,33.0
2019,Mexican Grand Prix,KVY,3,MEDIUM,0.015220000000000136,1.018479999999998,25,2.0,26.0
2019,Mexican Grand Prix,LEC,1,MEDIUM,-0.0838999999999999,1.7178909090909111,11,7.0,17.0
2019,Mexican Grand Prix,LEC,2,MEDIUM,0.013923076923077163,0.31299999999999883,26,2.0,27.0
2019,Mexican Grand Prix,LEC,3,HARD,0.004057387057386996,0.5408799348799369,27,2.0,28.0
2019,Mexican Grand Prix,MAG,1,MEDIUM,0.049655217391304456,0.10846913043478423,24,4.0,27.0
2019,Mexican Grand Prix,MAG,2,HARD,0.005579455909943639,0.5243166979362104,40,2.0,41.0
2019,Mexican Grand Prix,NOR,1,SOFT,-0.008130952380951571,0.4942499999999896,8,7.0,14.0
2019,Mexican Grand Prix,NOR,2,HARD,-0.007984721161191838,1.5488349885408714,34,2.0,35.0
2019,Mexican Grand Prix,PER,1,MEDIUM,-0.06396029411764706,1.6506058823529455,16,4.0,19.0
2019,Mexican Grand Prix,PER,2,HARD,-0.03094074429771907,1.7326297238895543,50,2.0,51.0
2019,Mexican Grand Prix,RAI,1,MEDIUM,-0.08668181818181828,1.286863636363638,11,4.0,14.0
2019,Mexican Grand Prix,RAI,2,HARD,-0.013955742296918778,1.5899591036414629,35,2.0,36.0
2019,Mexican Grand Prix,RIC,1,HARD,-0.0508489670058587,2.4892367560900444,46,4.0,49.0
2019,Mexican Grand Prix,RIC,2,MEDIUM,0.02737218045112816,0.1886699248120255,20,2.0,21.0
2019,Mexican Grand Prix,RUS,1,MEDIUM,0.01987925696594449,0.36256484348124696,18,4.0,21.0
2019,Mexican Grand Prix,RUS,2,HARD,-0.03983965464076479,3.0514193647856924,46,2.0,47.0
2019,Mexican Grand Prix,SAI,1,SOFT,-0.02883636363636297,0.7513090909090816,11,7.0,17.0
2019,Mexican Grand Prix,SAI,2,HARD,0.11900619195046429,-0.22717612659098674,18,2.0,19.0
2019,Mexican Grand Prix,SAI,3,MEDIUM,-0.041494270435446935,1.5967028265851744,34,2.0,35.0
2019,Mexican Grand Prix,STR,1,MEDIUM,-0.05115641711229954,1.8230374331550774,33,4.0,36.0
2019,Mexican Grand Prix,STR,2,HARD,0.015434750733137844,0.7049543621700906,32,2.0,33.0
2019,Mexican Grand Prix,VER,2,HARD,-0.020698645104895115,1.6292154720279661,65,2.0,66.0
2019,Mexican Grand Prix,VET,1,MEDIUM,0.0005975935828876978,0.5908311051693454,33,7.0,39.0
2019,Mexican Grand Prix,VET,2,HARD,-0.028685927947480896,1.3171537858194273,32,2.0,34.0
2019,Monaco Grand Prix,ALB,1,SOFT,-0.08327738123098524,4.149097121460324,33,7.0,44.0
2019,Monaco Grand Prix,ALB,2,MEDIUM,0.02904196301564726,1.9418904694167856,37,2.0,38.0
2019,Monaco Grand Prix,BOT,1,SOFT,-0.06566666666666691,1.2436666666666683,9,7.0,15.0
2019,Monaco Grand Prix,BOT,3,HARD,-0.02326144688644688,3.4294886675824197,64,3.0,66.0
2019,Monaco Grand Prix,GAS,1,SOFT,-0.06433952569169943,2.754131225296435,20,6.0,30.0
2019,Monaco Grand Prix,GAS,2,MEDIUM,0.016380013368983898,0.6191294563279875,33,2.0,34.0
2019,Monaco Grand Prix,GAS,3,SOFT,-0.01723214285714307,1.7228523809523872,15,5.0,19.0
2019,Monaco Grand Prix,GIO,1,SOFT,-0.02844724616419087,2.989947337856837,36,2.0,43.0
2019,Monaco Grand Prix,GIO,2,MEDIUM,0.057510483870967626,1.9261927419354776,31,2.0,32.0
2019,Monaco Grand Prix,GRO,1,SOFT,-0.07207644638666162,3.7503019440482412,43,2.0,49.0
2019,Monaco Grand Prix,GRO,2,MEDIUM,-0.016206959706959578,1.4930303215303216,27,2.0,28.0
2019,Monaco Grand Prix,HAM,1,SOFT,-0.026750000000000593,0.7652500000000052,9,7.0,15.0
2019,Monaco Grand Prix,HAM,2,MEDIUM,-0.020794619963369947,1.3972871336996282,64,4.0,67.0
2019,Monaco Grand Prix,HUL,1,MEDIUM,0.04782142857142899,0.5076071428571455,7,2.0,8.0
2019,Monaco Grand Prix,HUL,2,HARD,-0.05563728878648247,4.776405081925252,63,6.0,68.0
2019,Monaco Grand Prix,KUB,1,MEDIUM,-0.0015043315044760593,1.5591215708922956,13,2.0,20.0
2019,Monaco Grand Prix,KUB,2,HARD,0.015043650793650857,1.4131704906204834,55,2.0,56.0
2019,Monaco Grand Prix,KVY,1,SOFT,-0.09045359168241966,4.782640453686204,25,7.0,36.0
2019,Monaco Grand Prix,KVY,2,MEDIUM,0.026630830039525658,0.8372156346069395,45,2.0,46.0
2019,Monaco Grand Prix,LEC,1,MEDIUM,0.2894642857142863,-0.5433214285714282,7,2.0,8.0
2019,Monaco Grand Prix,MAG,1,SOFT,0.08522619047619136,-0.2655000000000132,8,7.0,14.0
2019,Monaco Grand Prix,MAG,2,MEDIUM,-0.04961587941628266,3.7194764144905235,63,4.0,66.0
2019,Monaco Grand Prix,NOR,1,MEDIUM,-0.06349431314623337,2.969979985228947,40,2.0,46.0
2019,Monaco Grand Prix,NOR,2,SOFT,-0.016715016685205714,1.1872644419725633,30,2.0,31.0
2019,Monaco Grand Prix,PER,1,MEDIUM,0.38773809523809577,-0.5718095238095217,8,2.0,9.0
2019,Monaco Grand Prix,PER,2,HARD,-0.05546759792626737,4.28642941948285,63,4.0,66.0
2019,Monaco Grand Prix,RAI,1,SOFT,-0.026498349648086634,2.3214203219804252,39,2.0,45.0
2019,Monaco Grand Prix,RAI,2,MEDIUM,0.018506785317018735,1.6781713756025178,30,2.0,31.0
2019,Monaco Grand Prix,RIC,1,SOFT,0.07666666666666659,-0.3442500000000021,8,7.0,14.0
2019,Monaco Grand Prix,RIC,2,MEDIUM,-0.07389560439560451,5.510356456043957,64,4.0,67.0
2019,Monaco Grand Prix,RUS,1,MEDIUM,0.011011904761904858,1.1618095238095216,8,2.0,9.0
2019,Monaco Grand Prix,RUS,2,HARD,-0.06122398233486955,4.381301459293403,63,5.0,67.0
2019,Monaco Grand Prix,SAI,1,SOFT,-0.07347120471104905,3.158192134943609,23,7.0,34.0
2019,Monaco Grand Prix,SAI,2,MEDIUM,0.028179694727104562,1.4789331637372736,47,2.0,48.0
2019,Monaco Grand Prix,STR,1,MEDIUM,-0.047682842626368,2.3999791558103225,32,2.0,38.0
2019,Monaco Grand Prix,STR,2,HARD,-0.06331697486960648,3.4101306306306274,37,1.0,37.0
2019,Monaco Grand Prix,VER,1,SOFT,-0.10313333333333363,1.4477555555555581,9,5.0,13.0
2019,Monaco Grand Prix,VER,2,HARD,-0.02078621794871797,1.4188794871794843,64,4.0,67.0
2019,Monaco Grand Prix,VET,1,SOFT,-0.13865000000000002,1.7567388888888906,9,5.0,13.0
2019,Monaco Grand Prix,VET,2,HARD,-0.020714858058608156,2.108674336080587,64,4.0,67.0
2019,Russian Grand Prix,ALB,1,MEDIUM,-0.1301669960474311,3.7014179841897357,23,4.0,26.0
2019,Russian Grand Prix,ALB,2,SOFT,-0.15181688311688307,3.8641030303030286,21,4.0,24.0
2019,Russian Grand Prix,BOT,1,MEDIUM,-0.1175756521739132,3.2253995652173892,24,7.0,30.0
2019,Russian Grand Prix,BOT,2,SOFT,-0.06091948051948033,1.8561220779220713,21,8.0,28.0
2019,Russian Grand Prix,GAS,1,MEDIUM,-0.07457933370976853,2.5637639751552883,22,4.0,25.0
2019,Russian Grand Prix,GAS,2,SOFT,-0.14705844155844153,3.851612554112558,21,7.0,27.0
2019,Russian Grand Prix,GIO,2,HARD,-0.11683102766798426,2.8655859683794427,23,2.0,24.0
2019,Russian Grand Prix,GIO,3,MEDIUM,-0.16768311688311657,4.046548917748913,21,6.0,26.0
2019,Russian Grand Prix,HAM,1,MEDIUM,-0.08551956521739146,2.322653623188403,24,7.0,30.0
2019,Russian Grand Prix,HAM,2,SOFT,-0.02364545454545471,1.6077134199134266,21,8.0,28.0
2019,Russian Grand Prix,HUL,1,SOFT,-0.26914685314685294,4.957335664335667,12,7.0,18.0
2019,Russian Grand Prix,HUL,2,MEDIUM,0.008749999999999635,0.4033888888888874,9,2.0,10.0
2019,Russian Grand Prix,HUL,3,SOFT,-0.11852857142857126,2.9851285714285627,21,7.0,27.0
2019,Russian Grand Prix,KUB,3,MEDIUM,-0.09167292490118609,2.7390523715415074,23,2.0,24.0
2019,Russian Grand Prix,KVY,1,HARD,-0.12868083003952588,3.294342885375499,23,4.0,26.0
2019,Russian Grand Prix,KVY,3,SOFT,-0.15835324675324675,3.4025922077922135,21,3.0,23.0
2019,Russian Grand Prix,LEC,1,SOFT,-0.07814757481940154,1.8382318541451654,18,7.0,24.0
2019,Russian Grand Prix,LEC,3,SOFT,-0.06999480519480504,1.8999748917748926,21,4.0,24.0
2019,Russian Grand Prix,MAG,1,SOFT,-0.1543399209486163,3.7347944664031623,23,4.0,26.0
2019,Russian Grand Prix,MAG,2,MEDIUM,-0.08844935064935068,2.6057134199134255,21,6.0,26.0
2019,Russian Grand Prix,NOR,1,SOFT,-0.15851911764705923,3.478464705882363,16,7.0,22.0
2019,Russian Grand Prix,NOR,2,MEDIUM,-0.0983351551087051,3.3765993469107127,26,2.0,33.0
2019,Russian Grand Prix,PER,1,SOFT,-0.170084210526316,3.7245684210526373,19,4.0,22.0
2019,Russian Grand Prix,PER,2,MEDIUM,-0.12650827229924155,3.494652857703372,23,2.0,30.0
2019,Russian Grand Prix,RAI,2,MEDIUM,-0.08947647058823535,2.3453147058823474,16,11.0,26.0
2019,Russian Grand Prix,RAI,3,SOFT,-0.12674285714285707,3.270123809523809,21,6.0,26.0
2019,Russian Grand Prix,RIC,2,MEDIUM,-0.1069616541353381,2.68597067669172,20,3.0,22.0
2019,Russian Grand Prix,RUS,1,MEDIUM,-0.08626778656126458,2.16001679841897,23,4.0,26.0
2019,Russian Grand Prix,SAI,1,SOFT,-0.08941176470588191,2.2997058823529315,17,7.0,23.0
2019,Russian Grand Prix,SAI,2,MEDIUM,-0.07593219599368305,2.65818901171973,25,2.0,32.0
2019,Russian Grand Prix,STR,1,MEDIUM,-0.1575780632411067,3.9175405138339987,23,4.0,26.0
2019,Russian Grand Prix,STR,2,SOFT,-0.13045584415584424,3.0262458874458837,21,6.0,26.0
2019,Russian Grand Prix,VER,1,SOFT,-0.14379652173913027,3.8479023188405717,24,7.0,30.0
2019,Russian Grand Prix,VER,2,MEDIUM,-0.04597012987012979,1.2540757575757586,21,5.0,25.0
2019,Russian Grand Prix,VET,1,SOFT,-0.03411801242236024,1.2517470355731182,22,7.0,28.0
2019,Singapore Grand Prix,ALB,1,SOFT,0.006186790505676213,0.5060894392844814,18,5.0,22.0
2019,Singapore Grand Prix,ALB,2,HARD,-0.05527309336302037,3.270543712805283,29,2.0,41.0
2019,Singapore Grand Prix,BOT,1,SOFT,-0.04658947368421055,2.4715473684210507,20,5.0,24.0
2019,Singapore Grand Prix,BOT,2,HARD,-0.084033852771971,5.340205604408886,27,2.0,39.0
2019,Singapore Grand Prix,GAS,1,HARD,-0.0492213570634037,2.6405523915461617,30,2.0,31.0
2019,Singapore Grand Prix,GAS,2,MEDIUM,-0.10168754976114648,3.2444825338375747,17,2.0,29.0
2019,Singapore Grand Prix,GIO,1,MEDIUM,0.02058669354838691,0.6680766129032265,32,2.0,33.0
2019,Singapore Grand Prix,GIO,3,SOFT,-0.2590013163668277,6.160621763931555,15,5.0,25.0
2019,Singapore Grand Prix,GRO,1,MEDIUM,0.0222181818181819,1.035477056277055,21,2.0,22.0
2019,Singapore Grand Prix,GRO,2,HARD,0.2948848484848481,-0.8167515151515146,10,2.0,11.0
2019,Singapore Grand Prix,GRO,3,SOFT,-0.08530353225098737,3.9662552654673098,15,6.0,26.0
2019,Singapore Grand Prix,HAM,1,SOFT,-0.05357956521739134,2.7277711594202954,24,5.0,28.0
2019,Singapore Grand Prix,HAM,2,HARD,-0.09284610183443093,3.614999000470367,23,2.0,35.0
2019,Singapore Grand Prix,HUL,2,HARD,0.0005003342245988822,1.5460242869875214,33,2.0,34.0
2019,Singapore Grand Prix,HUL,3,MEDIUM,-0.22716761737604207,5.288504607283894,15,5.0,25.0
2019,Singapore Grand Prix,KUB,1,MEDIUM,-0.0005421052631578194,1.5362263157894793,19,2.0,20.0
2019,Singapore Grand Prix,KUB,2,HARD,0.1782589285714286,-0.45157440476190863,15,2.0,22.0
2019,Singapore Grand Prix,KUB,3,MEDIUM,-0.4575026362038668,7.647779437609841,12,4.0,17.0
2019,Singapore Grand Prix,KVY,1,MEDIUM,0.22965454545454625,0.04914545454545646,10,2.0,11.0
2019,Singapore Grand Prix,KVY,2,HARD,-0.05188706945228683,1.7883156408808591,22,2.0,23.0
2019,Singapore Grand Prix,KVY,3,SOFT,-0.21756197893813078,8.123358051777098,15,5.0,25.0
2019,Singapore Grand Prix,LEC,1,SOFT,-0.02590608875128986,1.7058988648090772,18,5.0,22.0
2019,Singapore Grand Prix,LEC,2,HARD,-0.07010496983191085,3.2783350582058595,29,2.0,41.0
2019,Singapore Grand Prix,MAG,1,MEDIUM,-0.05674705882352937,0.9963470588235316,16,2.0,17.0
2019,Singapore Grand Prix,MAG,2,HARD,0.14217401145838662,-0.5996121157092398,25,2.0,37.0
2019,Singapore Grand Prix,NOR,1,SOFT,-0.0016955624355005706,0.6922789817681493,18,5.0,22.0
2019,Singapore Grand Prix,NOR,2,HARD,-0.05260378097554936,2.989292932833056,29,2.0,41.0
2019,Singapore Grand Prix,PER,1,MEDIUM,-0.12694545454545472,2.8934363636363627,11,2.0,12.0
2019,Singapore Grand Prix,PER,2,HARD,0.00951378789957462,1.649966936479621,23,2.0,29.0
2019,Singapore Grand Prix,RAI,1,MEDIUM,-0.08876373626373593,1.549109890109886,13,2.0,14.0
2019,Singapore Grand Prix,RAI,2,HARD,0.09895746816385415,0.0430493277293391,24,2.0,34.0
2019,Singapore Grand Prix,RIC,1,MEDIUM,-0.005889112903225873,1.4834657258064516,32,2.0,33.0
2019,Singapore Grand Prix,RIC,2,HARD,-0.11046994295743759,5.074909609477838,15,7.0,27.0
2019,Singapore Grand Prix,RUS,2,HARD,0.010276576246334398,0.7010036656891515,32,2.0,33.0
2019,Singapore Grand Prix,SAI,2,HARD,-0.04396334310850434,2.509483504398833,32,2.0,33.0
2019,Singapore Grand Prix,SAI,3,MEDIUM,0.07926897762176409,0.7223505923650779,15,6.0,26.0
2019,Singapore Grand Prix,STR,1,MEDIUM,-0.05708472906403923,2.0436660098522097,29,2.0,30.0
2019,Singapore Grand Prix,STR,4,SOFT,-0.3383365553602816,7.275174868189808,12,4.0,17.0
2019,Singapore Grand Prix,VER,1,SOFT,-0.0077549019607846305,0.9697549019607953,17,5.0,21.0
2019,Singapore Grand Prix,VER,2,HARD,-0.05901870958187292,2.7045312237744943,30,2.0,42.0
2019,Singapore Grand Prix,VET,1,SOFT,-0.024889705882352942,1.258860294117648,17,5.0,21.0
2019,Singapore Grand Prix,VET,2,HARD,-0.06083641457274026,2.8121877499136017,30,2.0,42.0
2019,Spanish Grand Prix,ALB,1,SOFT,-0.03979051383399223,1.0156245059288562,23,2.0,24.0
2019,Spanish Grand Prix,ALB,2,MEDIUM,-0.020585139318885528,0.7658661850705184,18,2.0,19.0
2019,Spanish Grand Prix,ALB,3,MEDIUM,-0.19088791208791214,3.748446153846151,14,8.0,21.0
2019,Spanish Grand Prix,BOT,1,SOFT,0.021147826086956294,0.37722753623188926,24,5.0,28.0
2019,Spanish Grand Prix,BOT,2,MEDIUM,0.005779411764706067,0.9180294117646997,17,2.0,18.0
2019,Spanish Grand Prix,BOT,3,SOFT,-0.02325934065934014,1.7685384615384563,14,11.0,24.0
2019,Spanish Grand Prix,GAS,1,SOFT,0.006323308270676718,0.6135120300751941,20,5.0,24.0
2019,Spanish Grand Prix,GAS,2,MEDIUM,-0.025708639186900247,0.8421761716544399,22,2.0,23.0
2019,Spanish Grand Prix,GAS,3,SOFT,-0.1051098901098904,2.2210989010989044,14,10.0,23.0
2019,Spanish Grand Prix,GIO,2,HARD,0.012805481283422404,0.5858043672014245,33,2.0,34.0
2019,Spanish Grand Prix,GIO,3,SOFT,-0.08099460132890349,2.219306063122923,15,2.0,25.0
2019,Spanish Grand Prix,GRO,1,SOFT,-0.030879130434782652,1.0406723188405855,24,5.0,28.0
2019,Spanish Grand Prix,GRO,2,MEDIUM,-0.02283823529411805,0.7068529411764805,17,2.0,18.0
2019,Spanish Grand Prix,GRO,3,SOFT,-0.16372747252747274,3.7197890109890124,14,10.0,23.0
2019,Spanish Grand Prix,HAM,1,SOFT,-0.012411538461538559,1.0725561538461537,25,5.0,29.0
2019,Spanish Grand Prix,HAM,2,MEDIUM,-0.023029411764705836,1.1898823529411737,17,2.0,18.0
2019,Spanish Grand Prix,HAM,3,SOFT,0.008716483516483105,1.2211780219780248,14,10.0,23.0
2019,Spanish Grand Prix,HUL,1,MEDIUM,-0.049321524064171056,2.5334844028520522,33,2.0,34.0
2019,Spanish Grand Prix,HUL,2,SOFT,-0.07640223463687144,2.711893854748606,22,2.0,31.0
2019,Spanish Grand Prix,KUB,1,MEDIUM,0.025746798029556633,0.7500167487684694,29,2.0,30.0
2019,Spanish Grand Prix,KUB,2,SOFT,-0.0648545454545459,1.943890909090911,11,2.0,12.0
2019,Spanish Grand Prix,KUB,3,MEDIUM,-0.14306593406593462,2.8889560439560555,14,8.0,21.0
2019,Spanish Grand Prix,KVY,1,SOFT,-0.05225087719298236,1.2883017543859603,19,5.0,23.0
2019,Spanish Grand Prix,KVY,2,MEDIUM,-0.053626764539808025,1.5167436476566973,22,2.0,23.0
2019,Spanish Grand Prix,KVY,3,MEDIUM,-0.20435384615384614,4.128059340659342,14,8.0,21.0
2019,Spanish Grand Prix,LEC,1,SOFT,-0.0017055335968380377,0.9368537549407124,23,5.0,27.0
2019,Spanish Grand Prix,LEC,2,HARD,0.035547368421052425,0.5523473684210494,19,2.0,20.0
2019,Spanish Grand Prix,LEC,3,MEDIUM,-0.08522637362637357,1.7374131868131895,14,7.0,20.0
2019,Spanish Grand Prix,MAG,1,SOFT,-0.051637662337662406,1.160612554112557,21,5.0,25.0
2019,Spanish Grand Prix,MAG,2,MEDIUM,-0.04536691729323299,1.3162195488721788,20,2.0,21.0
2019,Spanish Grand Prix,MAG,3,SOFT,-0.15270109890109917,3.5004835164835226,14,11.0,24.0
2019,Spanish Grand Prix,NOR,1,SOFT,-0.08891521739130442,2.2051471014492767,24,2.0,25.0
2019,Spanish Grand Prix,NOR,2,MEDIUM,0.07127205882352931,0.10086764705881614,17,2.0,18.0
2019,Spanish Grand Prix,PER,1,SOFT,-0.05818859401468114,1.4524483342744212,22,2.0,23.0
2019,Spanish Grand Prix,PER,2,MEDIUM,0.01801228070175437,0.5274964912280654,19,2.0,20.0
2019,Spanish Grand Prix,PER,3,SOFT,-0.17374505494505527,3.914395604395612,14,11.0,24.0
2019,Spanish Grand Prix,RAI,1,MEDIUM,-0.03161333333333341,1.179739487179494,26,2.0,27.0
2019,Spanish Grand Prix,RAI,2,HARD,-0.015639285714285786,0.7695535714285665,15,2.0,16.0
2019,Spanish Grand Prix,RAI,3,SOFT,-0.18814505494505476,3.616389010989004,14,8.0,21.0
2019,Spanish Grand Prix,RIC,1,SOFT,-0.037378317334839165,1.3014093732354617,22,5.0,26.0
2019,Spanish Grand Prix,RIC,2,HARD,-0.031156140350877354,0.8761912280701745,19,2.0,20.0
2019,Spanish Grand Prix,RIC,3,MEDIUM,-0.17616263736263757,3.977358241758252,14,8.0,21.0
2019,Spanish Grand Prix,RUS,1,MEDIUM,-0.0026596218020022034,0.9540504263996987,30,2.0,31.0
2019,Spanish Grand Prix,RUS,2,SOFT,0.13023030303030328,0.8737030303030328,10,2.0,11.0
2019,Spanish Grand Prix,RUS,3,MEDIUM,-0.20895824175824138,4.238037362637353,14,8.0,21.0
2019,Spanish Grand Prix,SAI,1,SOFT,-0.024003387916431224,0.9156787125917571,22,2.0,23.0
2019,Spanish Grand Prix,SAI,2,MEDIUM,0.004471929824561054,0.645177192982453,19,2.0,20.0
2019,Spanish Grand Prix,SAI,3,SOFT,-0.15218461538461522,3.4811890109890133,14,10.0,23.0
2019,Spanish Grand Prix,STR,1,MEDIUM,-0.09879248120300763,1.8200135338345929,20,2.0,21.0
2019,Spanish Grand Prix,STR,2,SOFT,0.02430909090909104,0.06824329004329104,21,2.0,22.0
2019,Spanish Grand Prix,VER,1,SOFT,-0.010984520123838841,0.5384021327829388,18,5.0,22.0
2019,Spanish Grand Prix,VER,2,SOFT,-0.027740259740259513,0.8971688311688334,21,2.0,22.0
2019,Spanish Grand Prix,VER,3,MEDIUM,-0.026172750157331868,0.9270833857772168,15,2.0,23.0
2019,Spanish Grand Prix,VET,1,SOFT,0.0211446078431373,0.24382598039215028,17,5.0,21.0
2019,Spanish Grand Prix,VET,2,MEDIUM,-0.0651561403508772,1.6519807017543873,19,2.0,20.0
2019,Spanish Grand Prix,VET,3,MEDIUM,-0.02395378219318622,0.9518186383024737,18,2.0,26.0
2019,United States Grand Prix,ALB,2,MEDIUM,0.13646829428150103,0.6020457152220215,16,2.0,18.0
2019,United States Grand Prix,ALB,3,MEDIUM,0.04036429308565536,0.6155638114895131,18,2.0,19.0
2019,United States Grand Prix,ALB,4,SOFT,0.1195928571428572,-0.11591428571428454,15,5.0,19.0
2019,United States Grand Prix,BOT,1,MEDIUM,0.037395104895104496,0.38210139860140113,12,5.0,16.0
2019,United States Grand Prix,BOT,2,HARD,0.0921982456140353,0.0882403508771928,19,2.0,20.0
2019,United States Grand Prix,BOT,3,MEDIUM,0.09486015037593996,0.9852082706766968,20,2.0,21.0
2019,United States Grand Prix,GAS,1,SOFT,0.002372549019608065,0.7533333333333289,17,5.0,21.0
2019,United States Grand Prix,GAS,2,HARD,0.05777529325513206,-0.060817631964806065,32,2.0,33.0
2019,United States Grand Prix,GIO,1,MEDIUM,0.03598437900128013,0.33749884763125104,14,2.0,16.0
2019,United States Grand Prix,GIO,2,HARD,0.07007810545129589,0.318066845397677,19,2.0,21.0
2019,United States Grand Prix,GIO,3,SOFT,0.12964642857142838,-0.11575119047618587,15,2.0,16.0
2019,United States Grand Prix,GRO,1,MEDIUM,0.062221925133690174,0.47179812834224016,20,2.0,23.0
2019,United States Grand Prix,GRO,2,HARD,-9.966629588423946e-05,0.9024774935113099,30,3.0,32.0
2019,United States Grand Prix,HAM,1,MEDIUM,0.01469057029926596,0.6883416149068384,22,5.0,26.0
2019,United States Grand Prix,HAM,2,HARD,0.04344637096774197,0.36537943548387164,31,2.0,32.0
2019,United States Grand Prix,HUL,1,HARD,0.00605692307692313,0.8696430769230753,25,2.0,26.0
2019,United States Grand Prix,HUL,2,MEDIUM,-0.07584242424242449,1.0267757575757555,10,2.0,11.0
2019,United States Grand Prix,HUL,3,SOFT,-0.015975000000000312,1.8761750000000055,15,2.0,16.0
2019,United States Grand Prix,KUB,1,MEDIUM,0.1353333333333333,0.2726666666666633,9,2.0,10.0
2019,United States Grand Prix,KUB,2,HARD,-0.019953560371517094,1.318234606123153,18,2.0,19.0
2019,United States Grand Prix,KVY,1,HARD,-0.028381076594735606,0.8642617974863628,17,2.0,20.0
2019,United States Grand Prix,KVY,2,MEDIUM,-0.0009926470588236427,0.6627426470588229,16,2.0,17.0
2019,United States Grand Prix,KVY,3,SOFT,0.07273214285714304,0.6064773809523859,15,2.0,16.0
2019,United States Grand Prix,LEC,1,MEDIUM,0.057818369453044485,0.04434090127278378,18,5.0,22.0
2019,United States Grand Prix,LEC,2,HARD,0.057257142857142784,0.06794285714285328,20,2.0,21.0
2019,United States Grand Prix,LEC,3,SOFT,0.14604945054945054,1.542681318681321,13,2.0,14.0
2019,United States Grand Prix,MAG,1,MEDIUM,0.055028436018957294,0.5893270142180155,15,2.0,17.0
2019,United States Grand Prix,MAG,2,HARD,0.0305872180451128,0.4160097744360875,20,3.0,22.0
2019,United States Grand Prix,MAG,3,SOFT,0.09900909090909045,0.4088363636363703,10,2.0,12.0
2019,United States Grand Prix,NOR,1,SOFT,0.02303839009287888,0.4677461300309695,16,5.0,21.0
2019,United States Grand Prix,NOR,2,HARD,0.04178051948051941,0.5594909090909103,21,2.0,22.0
2019,United States Grand Prix,NOR,3,MEDIUM,0.08391181988742934,0.602857410881806,12,2.0,14.0
2019,United States Grand Prix,PER,1,MEDIUM,-0.07052851496329758,1.9726064370412233,22,2.0,23.0
2019,United States Grand Prix,PER,2,HARD,0.08862068965517247,-0.19917471264368586,30,2.0,31.0
2019,United States Grand Prix,RAI,1,SOFT,-0.049942647058823376,1.2503926470588294,16,2.0,17.0
2019,United States Grand Prix,RAI,2,HARD,-0.05210526315789476,1.1683105263157938,20,2.0,21.0
2019,United States Grand Prix,RAI,3,SOFT,-0.010340659340659605,1.2498241758241742,14,2.0,15.0
2019,United States Grand Prix,RIC,1,SOFT,0.01579122807017563,0.31587017543860046,19,5.0,23.0
2019,United States Grand Prix,RIC,2,HARD,-0.004880366692131356,0.7795809014514953,34,2.0,35.0
2019,United States Grand Prix,RUS,1,MEDIUM,0.04051428571428576,0.4378285714285714,21,2.0,22.0
2019,United States Grand Prix,RUS,2,HARD,0.09792032082045893,0.2291681020314254,20,2.0,22.0
2019,United States Grand Prix,RUS,3,SOFT,-0.11957142857142877,2.938142857142855,7,2.0,8.0
2019,United States Grand Prix,SAI,1,SOFT,-0.004801540284360425,0.6534994075829399,15,5.0,20.0
2019,United States Grand Prix,SAI,2,HARD,0.04101660231660231,-0.007184856284850882,36,2.0,37.0
2019,United States Grand Prix,STR,1,MEDIUM,-0.09525000000000065,0.9078214285714279,7,2.0,8.0
2019,United States Grand Prix,STR,2,HARD,-0.051983488132094975,1.219048847609224,18,2.0,19.0
2019,United States Grand Prix,STR,3,SOFT,0.044150769230769035,0.5957692307692388,25,2.0,26.0
2019,United States Grand Prix,VER,1,MEDIUM,0.080354545454546,-0.07363636363636433,11,5.0,15.0
2019,United States Grand Prix,VER,2,HARD,0.04213859649122813,0.09959999999999883,19,3.0,21.0
2019,United States Grand Prix,VER,3,MEDIUM,0.07828021710388962,-0.09621452926031275,20,2.0,22.0
2019,United States Grand Prix,VET,1,MEDIUM,-0.29468571428571366,2.7854761904761784,6,5.0,10.0
2020,70th Anniversary Grand Prix,ALB,2,HARD,-0.10001246618840436,2.8041132541456024,21,2.0,23.0
2020,70th Anniversary Grand Prix,ALB,3,HARD,-0.026537922476093247,1.2197471348273556,20,2.0,22.0
2020,70th Anniversary Grand Prix,BOT,1,MEDIUM,0.1206363636363633,-0.34027272727272406,11,5.0,15.0
2020,70th Anniversary Grand Prix,BOT,2,HARD,-0.015634803921568796,1.464995098039219,17,2.0,18.0
2020,70th Anniversary Grand Prix,BOT,3,HARD,0.10249473684210517,0.1572421052631569,19,2.0,20.0
2020,70th Anniversary Grand Prix,GAS,2,HARD,0.04170329670329683,0.1967362637362584,14,2.0,15.0
2020,70th Anniversary Grand Prix,GAS,3,HARD,-0.09137985769020247,2.888102079912426,28,2.0,29.0
2020,70th Anniversary Grand Prix,GIO,2,HARD,0.03845217391304363,0.2603956521739175,24,2.0,25.0
2020,70th Anniversary Grand Prix,GIO,3,MEDIUM,-0.01600490196078443,0.9837549019607917,17,2.0,18.0
2020,70th Anniversary Grand Prix,GRO,1,MEDIUM,-0.17950714285714298,3.3263523809523807,15,5.0,19.0
2020,70th Anniversary Grand Prix,GRO,2,HARD,-0.04739859388731578,1.3759832047651632,18,3.0,21.0
